lot;panels;boards;panelSize;boardsInFrame;anzahlFrames;projNr;machineId;process;subProcess;ManufacturingTime;prozessOrder;tactTime_brutto;tactTime_netto;testDauer
RV25.000052-008;25;100;4;NULL;NULL;62811A;8;1_SMT;1_SMTA;2026-03-16 00:00:00.000;1;1,1;0,7;0,7667
RV25.000052-008;25;100;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SMT;2026-03-16 00:00:00.000;2;0,7333;0,5333;1,5
RV25.000052-008;25;100;4;NULL;NULL;62811A;10;2_ODD;2_ODDA;2026-03-16 00:00:00.000;3;5,9167;5,1167;5,0833
RV25.000052-008;25;100;4;4;25;62811A;4;3_SEL;3_SELA;2026-03-16 00:00:00.000;4;8,7167;6,1333;6,1333
RV25.000052-008;25;100;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SIDEB;2026-03-16 00:00:00.000;6;1,95;1,55;1,5
RV25.000052-008;25;100;4;NULL;NULL;62811A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-03-16 00:00:00.000;7;2,6333;2,2333;1,8333
RV25.000052-008;25;100;4;NULL;NULL;62811A;9;6_DEP;6_DEP;2026-03-16 00:00:00.000;8;1,1333;1,1333;0,95
RV25.000052-009;25;100;4;NULL;NULL;62811A;8;1_SMT;1_SMTA;2026-08-11 00:00:00.000;1;1,3833;0,7833;0,5167
RV25.000052-009;25;100;4;NULL;NULL;62811A;11;4_AOI;4_AOI_SMT;2026-08-11 00:00:00.000;2;0,7833;0,7833;0,5333
RV25.000052-009;25;100;4;NULL;NULL;62811A;10;2_ODD;2_ODDA;2026-08-11 00:00:00.000;3;5,1833;4,3833;4,35
RV25.000052-009;25;100;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SIDEB;2026-08-11 00:00:00.000;4;1,85;1,4667;1,4667
RV25.000052-009;25;100;4;NULL;NULL;62811A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-08-11 00:00:00.000;5;2,9833;2,1833;1,9167
RV25.000052-009;25;100;4;NULL;NULL;62811A;9;6_DEP;6_DEP;2026-08-11 00:00:00.000;6;1,05;0,65;0,6333
RV25.000052-010;28;112;4;NULL;NULL;62811A;8;1_SMT;1_SMTA;2026-08-11 00:00:00.000;1;1,7;0,6667;0,5667
RV25.000052-010;28;112;4;NULL;NULL;62811A;11;4_AOI;4_AOI_SMT;2026-08-11 00:00:00.000;2;0,8333;0,5667;0,5333
RV25.000052-010;28;112;4;NULL;NULL;62811A;10;2_ODD;2_ODDA;2026-08-11 00:00:00.000;3;5;4,2833;4,1167
RV25.000052-010;28;112;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SIDEB;2026-08-11 00:00:00.000;4;1,7167;1,55;1,4667
RV25.000052-010;28;112;4;NULL;NULL;62811A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-08-11 00:00:00.000;5;2,3167;2,1333;1,8333
RV25.000052-010;16;64;4;NULL;NULL;62811A;9;6_DEP;6_DEP;2026-08-11 00:00:00.000;6;1,1667;0,8667;0,6333
RV25.000053-011;73;292;4;NULL;NULL;62851B;8;1_SMT;1_SMTA;2026-03-09 00:00:00.000;1;1,1833;0,7833;0,4
RV25.000053-011;73;292;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SMT;2026-03-09 00:00:00.000;2;0,55;0,4167;0,4167
RV25.000053-011;72;288;4;NULL;NULL;62851B;10;2_ODD;2_ODDA;2026-03-09 00:00:00.000;3;2,35;2,0667;1,6833
RV25.000053-011;73;292;4;4;76;62851B;4;3_SEL;3_SELA;2026-03-09 00:00:00.000;4;6,7;5,6833;5,6833
RV25.000053-011;73;292;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SIDEB;2026-03-09 00:00:00.000;5;1,6333;1,3;0,4167
RV25.000053-011;82;328;4;NULL;NULL;62851B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-03-09 00:00:00.000;6;2,3333;1,3667;1,25
RV25.000053-011;28;112;4;NULL;NULL;62851B;9;6_DEP;6_DEP;2026-03-09 00:00:00.000;7;1,5333;1,2333;1,1
RV25.000053-012;60;240;4;NULL;NULL;62851B;8;1_SMT;1_SMTA;2026-04-24 00:00:00.000;1;0,8167;0,65;0,5667
RV25.000053-012;60;240;4;NULL;NULL;62851B;11;4_AOI;4_AOI_SMT;2026-04-24 00:00:00.000;2;0,4833;0,4833;0,4333
RV25.000053-012;60;240;4;NULL;NULL;62851B;10;2_ODD;2_ODDA;2026-04-24 00:00:00.000;3;2,25;1,9167;1,4667
RV25.000053-012;54;217;4;8;30;62851B;3;3_SEL;3_SELA;2026-04-24 00:00:00.000;5;3,3833;2,4333;4,4333
RV25.000053-012;60;240;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SIDEB;2026-04-24 00:00:00.000;6;1,9833;1,4833;1,4167
RV25.000053-012;60;240;4;NULL;NULL;62851B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-04-24 00:00:00.000;7;1,4;1,3167;1,3167
RV25.000053-012;38;152;4;NULL;NULL;62851B;9;6_DEP;6_DEP;2026-04-24 00:00:00.000;8;1,2;0,95;0,7667
RV25.000053-013;35;140;4;NULL;NULL;62851B;8;1_SMT;1_SMTA;2026-06-18 00:00:00.000;1;1,1333;0,5667;0,4333
RV25.000053-013;35;140;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SMT;2026-06-18 00:00:00.000;2;0,85;0,7333;0,8833
RV25.000053-013;35;140;4;NULL;NULL;62851B;10;2_ODD;2_ODDA;2026-06-18 00:00:00.000;3;2,2;1,7667;1,4833
RV25.000053-013;35;140;4;NULL;NULL;62851B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-06-18 00:00:00.000;4;2,0167;1,45;1,3333
RV25.000053-013;34;139;4;8;18;62851B;3;3_SEL;3_SELA;2026-06-18 00:00:00.000;5;2,85;2,2667;4,3667
RV25.000053-013;35;140;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SIDEB;2026-06-18 00:00:00.000;6;1,4;1,2667;0,8833
RV25.000053-013;34;136;4;NULL;NULL;62851B;9;6_DEP;6_DEP;2026-06-18 00:00:00.000;7;1,0333;0,75;0,7333
RV25.000053-014;60;240;4;NULL;NULL;62851B;8;1_SMT;1_SMTA;2026-08-11 00:00:00.000;1;1,0667;0,8167;0,5167
RV25.000053-014;60;240;4;NULL;NULL;62851B;11;4_AOI;4_AOI_SMT;2026-08-11 00:00:00.000;2;0,5;0,4333;0,4167
RV25.000053-014;60;240;4;NULL;NULL;62851B;10;2_ODD;2_ODDA;2026-08-11 00:00:00.000;3;2,4833;1,9;1,5167
RV25.000053-018;25;100;4;NULL;NULL;62851B;8;1_SMT;1_SMTA;2026-06-26 00:00:00.000;1;1,2833;0,6833;0,45
RV25.000053-018;25;100;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SMT;2026-06-26 00:00:00.000;2;0,75;0,5833;1,3
RV25.000053-018;25;100;4;NULL;NULL;62851B;10;2_ODD;2_ODDA;2026-06-26 00:00:00.000;3;2,35;1,95;1,5167
RV25.000053-018;23;92;4;8;12;62851B;3;3_SEL;3_SELA;2026-06-26 00:00:00.000;4;3,95;2,5167;4,85
RV25.000053-018;25;100;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SIDEB;2026-06-26 00:00:00.000;5;2,5333;1,9333;1,3
RV25.000053-018;25;100;4;NULL;NULL;62851B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-06-26 00:00:00.000;6;1,5833;1,3833;1,3333
RV25.000053-018;25;100;4;NULL;NULL;62851B;9;6_DEP;6_DEP;2026-06-26 00:00:00.000;7;1,7;0,9;0,7667
RV25.000056-001;10;50;5;NULL;NULL;128P1A;2;4_AOI;4_AOI_SMT;2025-09-29 00:00:00.000;1;1,05;0,55;1,2833
RV25.000056-001;10;50;5;NULL;NULL;128P1A;2;4_AOI;4_AOI_SIDEB;2025-09-29 00:00:00.000;2;1,8;1,3;1,2833
RV25.000056-001;10;50;5;NULL;NULL;128P1A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-09-29 00:00:00.000;3;2,7167;1,2167;1,25
RV25.000056-002;20;100;5;NULL;NULL;128P1A;2;4_AOI;4_AOI_SMT;2025-10-17 00:00:00.000;1;0,7333;0,4833;0,45
RV25.000056-002;19;95;5;10;11;128P1A;3;3_SEL;3_SELA;2025-10-17 00:00:00.000;2;5,3;3,4833;6,05
RV25.000056-002;20;100;5;NULL;NULL;128P1A;2;4_AOI;4_AOI_SIDEB;2025-10-17 00:00:00.000;3;1,4333;1,4333;0,45
RV25.000056-002;20;100;5;NULL;NULL;128P1A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-10-17 00:00:00.000;4;2,0667;1,5667;1,25
RV25.000056-002;20;100;5;NULL;NULL;128P1A;9;6_DEP;6_DEP;2025-10-17 00:00:00.000;5;1,65;1,4;1,3833
RV25.000056-004;20;100;5;NULL;NULL;128P1A;2;4_AOI;4_AOI_SMT;2026-02-25 00:00:00.000;1;0,9;0,65;1,2667
RV25.000056-004;20;100;5;5;31;128P1A;4;3_SEL;3_SELA;2026-02-25 00:00:00.000;2;13,2833;9,8333;9,8333
RV25.000056-004;20;100;5;NULL;NULL;128P1A;2;4_AOI;4_AOI_SIDEB;2026-02-25 00:00:00.000;3;1,7833;1,5667;1,2667
RV25.000056-004;21;105;5;NULL;NULL;128P1A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-02-25 00:00:00.000;4;2,85;1,1833;1,25
RV25.000056-004;20;100;5;NULL;NULL;128P1A;9;6_DEP;6_DEP;2026-02-25 00:00:00.000;5;1,8333;1,3333;1,3833
RV25.000058-001;24;480;20;NULL;NULL;56851A;2;4_AOI;4_AOI_SIDEB;2026-01-26 00:00:00.000;1;1,6333;1,1833;1,15
RV25.000058-001;24;480;20;NULL;NULL;56851A;10;2_ODD;2_ODDA;2026-01-26 00:00:00.000;2;1,4;1,1833;1,1
RV25.000058-001;24;480;20;NULL;NULL;56851A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-01-26 00:00:00.000;3;4,8833;4,25;3,9167
RV25.000058-001;24;480;20;NULL;NULL;56851A;9;6_DEP;6_DEP;2026-01-26 00:00:00.000;4;3,1333;2,7333;2,7
RV25.000058-003;23;460;20;NULL;NULL;5685AA;10;2_ODD;2_ODDA;2026-01-29 00:00:00.000;1;1,5167;1,3;1,1167
RV25.000058-003;24;480;20;NULL;NULL;5685AA;2;4_AOI;4_AOI_SIDEB;2026-01-29 00:00:00.000;2;1,8;1,55;1,15
RV25.000058-003;24;480;20;NULL;NULL;5685AA;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-01-29 00:00:00.000;3;4,2167;3,8;3,4167
RV25.000058-003;24;480;20;NULL;NULL;5685AA;9;6_DEP;6_DEP;2026-01-29 00:00:00.000;4;2,7;2,2833;2,1667
RV25.000059-001;249;996;4;8;125;56871A;4;3_SEL;3_SELA;2026-02-19 00:00:00.000;1;0,65;0,3667;0,7333
RV25.000059-001;248;993;4;8;130;56871A;4;3_SEL;3_SELB;2026-02-19 00:00:00.000;2;0,5333;0,3667;0,7333
RV25.000059-001;249;996;4;NULL;NULL;56871A;2;4_AOI;4_AOI_SIDEB;2026-02-19 00:00:00.000;3;1;0,8667;0,8667
RV25.000059-001;248;992;4;NULL;NULL;56871A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-02-19 00:00:00.000;4;0,8;0,7167;0,6667
RV25.000059-001;231;924;4;NULL;NULL;56871A;9;6_DEP;6_DEP;2026-02-19 00:00:00.000;6;1;0,7333;0,6333
RV25.000059-002;250;1000;4;NULL;NULL;56871A;8;1_SMT;1_SMTA;2026-07-07 00:00:00.000;1;0,7167;0,6;0,4
RV25.000059-002;30;122;4;4;35;56871A;3;3_SEL;3_SELA;2026-07-07 00:00:00.000;2;2,05;1,4167;1,25
RV25.000059-002;250;1000;4;NULL;NULL;56871A;11;4_AOI;4_AOI_SIDEB;2026-07-07 00:00:00.000;3;0,9667;0,8167;0,8
RV25.000059-002;250;1000;4;NULL;NULL;56871A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2026-07-07 00:00:00.000;4;0,8167;0,75;0,6667
RV25.000059-002;228;912;4;NULL;NULL;56871A;9;6_DEP;6_DEP;2026-07-07 00:00:00.000;5;0,7167;0,65;0,6167
RV25.000060-001;201;1005;5;10;110;56861A;4;3_SEL;3_SELA;2025-12-11 00:00:00.000;1;0,8333;0,6;1,1833
RV25.000060-001;201;1005;5;NULL;NULL;56861A;2;4_AOI;4_AOI_SIDEB;2025-12-11 00:00:00.000;2;1,4;1,1667;1,0333
RV25.000060-001;201;1005;5;NULL;NULL;56861A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-12-11 00:00:00.000;3;0,7167;0,6167;0,5833
RV25.000060-001;154;770;5;NULL;NULL;56861A;9;6_DEP;6_DEP;2025-12-11 00:00:00.000;4;1,1333;0,8667;0,7833
RV25.000060-002;200;1000;5;NULL;NULL;56861A;8;1_SMT;1_SMTA;2026-03-04 00:00:00.000;1;0,65;0,5167;0,3833
RV25.000060-002;200;1000;5;10;108;56861A;4;3_SEL;3_SELA;2026-03-04 00:00:00.000;2;0,7333;0,5667;1,15
RV25.000060-002;200;1000;5;NULL;NULL;56861A;2;4_AOI;4_AOI_SIDEB;2026-03-04 00:00:00.000;3;0,95;0,9333;0,9
RV25.000060-002;200;1000;5;NULL;NULL;56861A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2026-03-04 00:00:00.000;4;0,6167;0,5667;0,5833
RV25.000060-002;200;1000;5;NULL;NULL;56861A;9;6_DEP;6_DEP;2026-03-04 00:00:00.000;5;1,1667;1,0833;1,1167
RV25.000061-001;47;940;20;NULL;NULL;56831B;2;4_AOI;4_AOI_SIDEA;2026-01-23 00:00:00.000;1;0,6667;0,55;0,4
RV25.000061-001;47;940;20;NULL;NULL;56831B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-01-23 00:00:00.000;2;1,1333;0,9167;0,9167
RV25.000061-001;47;940;20;NULL;NULL;56831B;9;6_DEP;6_DEP;2026-01-23 00:00:00.000;3;2,4833;2,2833;2,15
RV25.000061-002;50;1000;20;NULL;NULL;56831B;11;4_AOI;4_AOI_SIDEA;2026-08-18 00:00:00.000;1;0,7667;0,5;0,4333
RV25.000061-002;50;1000;20;NULL;NULL;56831B;8;1_SMT;1_SMTA;2026-08-18 00:00:00.000;2;1,4333;0,9333;0,7667
RV25.000061-002;50;1000;20;NULL;NULL;56831B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-08-18 00:00:00.000;3;1,1;1;0,9167
RV25.000061-002;49;980;20;NULL;NULL;56831B;9;6_DEP;6_DEP;2026-08-18 00:00:00.000;4;2,3333;2,15;2,1167
RV25.000062-001;399;1995;5;NULL;NULL;56881A;8;1_SMT;1_SMTA;2026-06-26 00:00:00.000;1;0,9833;0,8167;0,65
RV25.000062-001;400;2000;5;10;206;56881A;3;3_SEL;3_SELA;2026-06-26 00:00:00.000;2;0,9667;0,8167;1,65
RV25.000062-001;400;2000;5;NULL;NULL;56881A;2;4_AOI;4_AOI_SIDEB;2026-06-26 00:00:00.000;3;0,8833;0,85;0,85
RV25.000062-001;400;2000;5;NULL;NULL;56881A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-06-26 00:00:00.000;4;1,3;1,05;0,9167
RV25.000062-001;396;1980;5;NULL;NULL;56881A;9;6_DEP;6_DEP;2026-06-26 00:00:00.000;5;0,9;0,8333;0,7333
RV25.000063-001;335;3350;10;NULL;NULL;56841B;7;1_SMT;1_SMTA;2026-02-25 00:00:00.000;1;1,4833;1,0333;0,6167
RV25.000063-001;334;3343;10;20;178;56841B;3;3_SEL;3_SELA;2026-02-25 00:00:00.000;2;3,0167;2,6667;5,3
RV25.000063-001;335;3350;10;NULL;NULL;56841B;2;4_AOI;4_AOI_SIDEB;2026-02-25 00:00:00.000;3;1,2333;1,1;1,05
RV25.000063-001;335;3350;10;NULL;NULL;56841B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_PREMIUM;2026-02-25 00:00:00.000;4;3,9667;3,7833;3,8
RV25.000063-001;331;3310;10;NULL;NULL;56841B;9;6_DEP;6_DEP;2026-02-25 00:00:00.000;5;1,6;1,5;1,75
RV25.000063-002;219;2190;10;NULL;NULL;56841B;7;1_SMT;1_SMTA;2026-06-30 00:00:00.000;1;0,8667;0,7333;0,5667
RV25.000063-002;334;3340;10;20;184;56841B;3;3_SEL;3_SELA;2026-06-30 00:00:00.000;2;1,5833;1,4;2,8167
RV25.000063-002;334;3340;10;NULL;NULL;56841B;2;4_AOI;4_AOI_SIDEB;2026-06-30 00:00:00.000;3;1,1833;1,0833;1,05
RV25.000063-002;334;3340;10;NULL;NULL;56841B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-06-30 00:00:00.000;4;2,5667;2,5167;2,5
RV25.000063-002;333;3330;10;NULL;NULL;56841B;9;6_DEP;6_DEP;2026-06-30 00:00:00.000;5;1,2667;1,1667;1,15
RV25.000063-003;338;3380;10;NULL;NULL;56841B;8;1_SMT;1_SMTA;2026-08-05 00:00:00.000;1;0,9333;0,75;0,6667
RV25.000063-003;340;3400;10;NULL;NULL;56841B;2;4_AOI;4_AOI_SIDEB;2026-08-05 00:00:00.000;2;1,2167;1,0833;1,0833
RV25.000063-003;339;3390;10;NULL;NULL;56841B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-08-05 00:00:00.000;3;2,5;2,3833;2,3667
RV25.000063-003;311;3110;10;NULL;NULL;56841B;9;6_DEP;6_DEP;2026-08-05 00:00:00.000;4;1,35;1,1833;1,15
RV25.000064-001;360;1801;5;10;182;56821A;4;3_SEL;3_SELA;2026-02-18 00:00:00.000;1;0,6167;0,3667;0,7333
RV25.000064-001;123;616;5;15;47;56821A;3;3_SEL;3_SELA;2026-02-18 00:00:00.000;2;0,7333;0,4667;1,25
RV25.000064-001;500;2500;5;NULL;NULL;56821A;2;4_AOI;4_AOI_SIDEB;2026-02-18 00:00:00.000;3;0,8667;0,8167;0,8
RV25.000064-001;498;2490;5;NULL;NULL;56821A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2026-02-18 00:00:00.000;5;0,5833;0,5333;0,5
RV25.000064-001;500;2500;5;NULL;NULL;56821A;9;6_DEP;6_DEP;2026-02-18 00:00:00.000;6;0,7833;0,7333;0,7167
RV25.000064-002;525;2625;5;NULL;NULL;56821A;7;1_SMT;1_SMTA;2026-06-11 00:00:00.000;1;0,5167;0,4833;0,3667
RV25.000064-002;294;1470;5;NULL;NULL;56821A;11;4_AOI;4_AOI_SIDEB;2026-06-11 00:00:00.000;2;0,85;0,7667;0,7333
RV25.000064-002;86;430;5;NULL;NULL;56821A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-06-11 00:00:00.000;4;0,5833;0,5167;0,5
RV25.000064-002;439;2195;5;NULL;NULL;56821A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-06-11 00:00:00.000;5;0,6667;0,55;0,5
RV25.000064-002;231;1155;5;NULL;NULL;56821A;2;4_AOI;4_AOI_SIDEB;2026-06-11 00:00:00.000;6;0,85;0,8;0,7667
RV25.000064-002;17;85;5;NULL;NULL;56821A;9;6_DEP;6_DEP;2026-06-11 00:00:00.000;7;1,3;0,7167;0,7167
RV25.000064-003;501;2505;5;NULL;NULL;56821A;8;1_SMT;1_SMTA;2026-07-09 00:00:00.000;1;0,5667;0,4833;0,3833
RV25.000064-003;501;2505;5;NULL;NULL;56821A;11;4_AOI;4_AOI_SIDEB;2026-07-09 00:00:00.000;2;0,9333;0,8;0,7667
RV25.000064-003;354;1770;5;NULL;NULL;56821A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-07-09 00:00:00.000;3;0,6333;0,5667;0,5833
RV25.000064-003;496;2480;5;NULL;NULL;56821A;9;6_DEP;6_DEP;2026-07-09 00:00:00.000;4;0,75;0,7333;0,7167
RV25.000064-003;147;735;5;NULL;NULL;56821A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-07-09 00:00:00.000;5;0,6333;0,5667;0,5
RV25.000066-004;39;119;3;6;20;794D1D;3;3_SEL;3_SELA;2025-10-14 00:00:00.000;1;1,15;0,7333;1,4833
RV25.000066-004;40;120;3;NULL;NULL;794D1D;2;4_AOI;4_AOI_SIDEB;2025-10-14 00:00:00.000;2;1,4833;1,3667;1,3
RV25.000066-004;41;123;3;NULL;NULL;794D1D;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-10-14 00:00:00.000;3;2,6667;2,05;1,9167
RV25.000066-005;24;72;3;NULL;NULL;794D1D;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-01-15 00:00:00.000;1;2,7167;2,0833;1,9167
RV25.000066-005;22;68;3;6;12;794D1D;3;3_SEL;3_SELA;2026-01-15 00:00:00.000;2;1,1167;0,7667;1,4833
RV25.000066-005;24;72;3;NULL;NULL;794D1D;2;4_AOI;4_AOI_SIDEB;2026-01-15 00:00:00.000;3;1,7833;1,7833;1,4333
RV25.000066-007;120;120;1;2;61;794BKD;3;3_SEL;3_SELA;2025-10-29 00:00:00.000;1;2,1167;1,6;3,1667
RV25.000066-007;120;120;1;NULL;NULL;794BKD;2;4_AOI;4_AOI_SIDEA;2025-10-29 00:00:00.000;2;1,7;1,5;1,45
RV25.000066-007;120;120;1;NULL;NULL;794BKD;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_PREMIUM;2025-10-29 00:00:00.000;3;5,35;4,6;4,1833
RV25.000066-007;120;120;1;NULL;NULL;794BKD;9;6_DEP;6_DEP;2025-10-29 00:00:00.000;4;1,3333;1,1167;0,9667
RV25.000066-008;72;72;1;NULL;NULL;794BKD;2;4_AOI;4_AOI_SIDEA;2026-01-20 00:00:00.000;1;1,8;1,4667;1,45
RV25.000066-008;72;72;1;2;39;794BKD;3;3_SEL;3_SELA;2026-01-20 00:00:00.000;2;2,0333;1,5833;3,1667
RV25.000066-008;72;72;1;NULL;NULL;794BKD;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-01-20 00:00:00.000;3;3,35;2,6667;2,1833
RV25.000066-008;72;72;1;NULL;NULL;794BKD;9;6_DEP;6_DEP;2026-01-20 00:00:00.000;4;0,95;0,75;0,55
RV25.000066-010;40;120;3;NULL;NULL;794CGD;2;4_AOI;4_AOI_SIDEB;2025-10-14 00:00:00.000;1;1,5;1,5;1,3
RV25.000066-010;40;120;3;6;22;794CGD;3;3_SEL;3_SELA;2025-10-14 00:00:00.000;2;2,1833;1,6833;3,3
RV25.000066-010;40;120;3;NULL;NULL;794CGD;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-10-14 00:00:00.000;3;1,9167;1,7833;1,7667
RV25.000066-010;40;120;3;NULL;NULL;794CGD;9;6_DEP;6_DEP;2025-10-14 00:00:00.000;4;0,9333;0,8;0,8167
RV25.000066-011;24;72;3;6;12;794CGD;3;3_SEL;3_SELA;2026-01-20 00:00:00.000;1;2,1833;1,65;3,3
RV25.000066-011;24;72;3;NULL;NULL;794CGD;2;4_AOI;4_AOI_SIDEB;2026-01-20 00:00:00.000;2;1,5;1,2833;1,3
RV25.000066-011;24;72;3;NULL;NULL;794CGD;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-01-20 00:00:00.000;3;2,3333;2,1167;1,8333
RV25.000066-011;24;72;3;NULL;NULL;794CGD;9;6_DEP;6_DEP;2026-01-20 00:00:00.000;4;0,8833;0,6833;0,65
RV25.000066-013;40;120;3;NULL;NULL;794CID;2;4_AOI;4_AOI_SIDEB;2025-10-14 00:00:00.000;1;1,5667;1,2833;1,2333
RV25.000066-013;40;120;3;6;20;794CID;3;3_SEL;3_SELA;2025-10-14 00:00:00.000;2;2,15;1,6167;3,25
RV25.000066-013;22;66;3;NULL;NULL;794CID;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-10-14 00:00:00.000;3;2,2333;2,0167;1,75
RV25.000066-013;18;54;3;NULL;NULL;794CID;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-10-14 00:00:00.000;4;2,3667;2,0833;1,8333
RV25.000066-013;40;120;3;NULL;NULL;794CID;9;6_DEP;6_DEP;2025-10-14 00:00:00.000;5;1,7;1,2167;0,7667
RV25.000066-014;24;72;3;6;14;794CID;3;3_SEL;3_SELA;2026-01-20 00:00:00.000;1;2,5833;1,7833;3,3333
RV25.000066-014;24;72;3;NULL;NULL;794CID;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-01-20 00:00:00.000;2;2,65;2,0333;1,8333
RV25.000066-014;24;72;3;NULL;NULL;794CID;2;4_AOI;4_AOI_SIDEB;2026-01-20 00:00:00.000;3;1,6167;1,2167;1,2333
RV25.000066-014;24;72;3;NULL;NULL;794CID;9;6_DEP;6_DEP;2026-01-20 00:00:00.000;4;1,3;0,8833;0,65
RV25.000068-001;50;50;1;NULL;NULL;074H1A;2;4_AOI;4_AOI_SIDEA;2026-01-13 00:00:00.000;2;1,5833;1,4667;1,3667
RV25.000068-001;50;50;1;NULL;NULL;074H1A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-01-13 00:00:00.000;3;0,45;0,35;0,3333
RV25.000068-002;50;50;1;NULL;NULL;074H1A;8;1_SMT;1_SMTA;2026-03-19 00:00:00.000;1;0,25;0,25;0,25
RV25.000068-002;50;50;1;4;13;074H1A;3;3_SEL;3_SELA;2026-03-19 00:00:00.000;2;2,1667;1,85;7,1667
RV25.000068-002;50;50;1;NULL;NULL;074H1A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-03-19 00:00:00.000;3;0,7333;0,4333;0,3333
RV25.000068-002;50;50;1;NULL;NULL;074H1A;2;4_AOI;4_AOI_SIDEA;2026-03-19 00:00:00.000;4;1,55;1,25;1,2333
RV25.000068-003;50;50;1;NULL;NULL;074H1A;8;1_SMT;1_SMTA;2026-03-19 00:00:00.000;1;0,6833;0,4833;0,25
RV25.000068-003;50;50;1;4;13;074H1A;3;3_SEL;3_SELA;2026-03-19 00:00:00.000;2;2,2833;1,8167;7,1
RV25.000068-003;50;50;1;NULL;NULL;074H1A;2;4_AOI;4_AOI_SIDEA;2026-03-19 00:00:00.000;3;1,5667;1,2667;1,2167
RV25.000068-003;50;50;1;NULL;NULL;074H1A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-03-19 00:00:00.000;4;0,7333;0,5333;0,3333
RV25.000068-004;50;50;1;NULL;NULL;074H1A;8;1_SMT;1_SMTA;2026-03-20 00:00:00.000;1;0,3833;0,3833;0,25
RV25.000068-004;50;50;1;4;13;074H1A;3;3_SEL;3_SELA;2026-03-20 00:00:00.000;2;2,45;1,9;7,3333
RV25.000068-004;50;50;1;NULL;NULL;074H1A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2026-03-20 00:00:00.000;3;0,8167;0,3167;0,3333
RV25.000068-004;50;50;1;NULL;NULL;074H1A;2;4_AOI;4_AOI_SIDEA;2026-03-20 00:00:00.000;4;1,5833;1,2833;1,2167
RV25.000069-001;34;1020;30;NULL;NULL;128AAB;2;4_AOI;4_AOI_SIDEA;2025-09-19 00:00:00.000;1;0,7667;0,55;0,5167
